institution_id,institution_name,state_code,state_name,county,nces_locale,level,control,title_i_status,total_enrollment,number_of_teachers,student_teacher_ratio,percent_free_reduced_lunch,racial_white_pct,racial_black_pct,racial_hispanic_pct,racial_asian_pct,racial_native_pct,racial_two_or_more_pct,special_education_pct,english_learner_pct,per_pupil_expenditure_usd,federal_funding_pct,state_funding_pct,local_funding_pct,math_proficiency_pct,reading_proficiency_pct,graduation_rate_pct,chronic_absenteeism_pct,avg_sat_score,avg_act_score,ap_ib_participation_pct,postsecondary_enrollment_pct,stem_certified_flag,broadband_access_pct
US-EDU-13773,Crestview Elementary Academy,WV,West Virginia,Clay County,City - Midsize,Elementary School,Public,Title I Schoolwide,645,38,17.1,71.8,37.3,18.2,39.3,3.5,0.3,1.4,12.9,20.9,18451,17.0,46.7,36.3,42.9,56.4,85.0,35.1,,,,,No,79.8
US-EDU-13774,Northwood Intermediate School,NJ,New Jersey,Jackson County,Suburban - Large,Middle School,Private Religious,Not Applicable,1217,132,9.2,11.2,35.4,16.7,29.0,14.5,0.8,3.6,17.5,13.0,16804,0.0,2.0,98.0,63.1,68.4,88.6,30.7,,,,,Yes,98.4
US-EDU-13775,Madison Academy,CA,California,San Diego County,City - Midsize,High School,Public,Title I Targeted,1281,65,19.8,59.6,39.8,22.8,26.1,8.3,1.3,1.7,17.5,16.2,18838,15.2,33.8,51.0,21.0,35.3,85.7,16.2,1136,22.9,14.1,62.2,No,92.0
US-EDU-13776,Frontier Elementary School,GA,Georgia,Gwinnett County,City - Large,Elementary School,Public,Title I Schoolwide,592,44,13.4,51.1,18.4,45.5,27.0,1.1,2.0,6.0,16.5,17.6,16601,15.9,49.2,34.9,38.3,66.1,77.7,27.9,,,,,No,85.5
US-EDU-13777,Valley View Senior High School,MI,Michigan,Kent County,City - Large,High School,Public,Title I Schoolwide,731,46,15.9,48.3,27.6,22.6,35.9,7.9,0.3,5.7,15.1,13.7,14293,10.3,38.7,51.0,41.3,50.3,82.3,6.2,1114,22.1,34.7,60.2,No,90.9
US-EDU-13778,State University - Eisenhower,GA,Georgia,Cobb County,City - Midsize,4-Year University,Public,Not Applicable,26003,3096,8.4,0.0,29.6,22.0,23.9,21.1,0.6,2.8,13.5,12.4,10914,26.6,51.2,22.2,64.9,84.9,85.0,14.8,1289,28.5,,,No,95.6
US-EDU-13779,Jefferson Elementary Academy,CA,California,San Diego County,City - Large,Elementary School,Private Religious,Not Applicable,908,59,15.5,23.0,28.0,24.5,39.3,5.2,0.7,2.3,9.6,15.6,20589,0.0,2.0,98.0,49.6,63.4,77.0,25.4,,,,,No,92.8
US-EDU-13780,Pine Crest Comprehensive High School,WA,Washington,Jackson County,Town - Distant,High School,Public,Title I Targeted,1658,81,20.4,51.4,74.7,9.1,8.0,1.7,0.1,6.4,14.3,6.6,13784,11.3,53.2,35.5,38.4,48.8,77.7,11.9,1120,21.6,26.3,58.1,No,92.5
US-EDU-13781,Lincoln Middle School,CA,California,San Diego County,Rural - Remote,Middle School,Public,Title I Targeted,749,49,15.3,36.4,70.3,7.2,15.4,2.6,0.1,4.4,9.3,6.7,15267,10.6,44.5,44.9,49.4,74.1,78.6,15.6,,,,,Yes,94.8
US-EDU-13782,Washington Elementary Academy,PA,Pennsylvania,Montgomery County,City - Large,Elementary School,Private Religious,Not Applicable,444,30,14.6,14.4,19.3,33.9,41.7,0.7,1.2,3.2,11.0,18.7,14569,0.0,2.0,98.0,91.3,98.0,95.2,7.9,,,,,Yes,98.9
US-EDU-13783,Cedar Creek Middle School,PA,Pennsylvania,Allegheny County,City - Midsize,Middle School,Public Charter,Title I Schoolwide,855,59,14.4,93.2,38.0,32.1,23.4,0.9,0.1,5.5,11.3,5.3,14956,21.3,57.0,21.7,36.5,37.9,74.6,28.1,,,,,Yes,79.6
US-EDU-13784,Highland Park Senior High School,VA,Virginia,Montgomery County,Suburban - Large,High School,Public,Title I Targeted,601,47,12.8,34.7,63.8,3.2,20.8,1.6,0.2,10.4,10.9,8.1,17675,11.5,31.7,56.8,52.7,43.1,84.3,19.3,1238,25.4,30.6,61.8,No,96.4
US-EDU-13785,Crestview Elementary Academy,TN,Tennessee,Franklin County,City - Large,Elementary School,Public,Title I Targeted,602,35,17.1,42.6,32.6,20.0,40.2,6.1,0.2,0.9,4.0,15.9,14184,12.9,50.8,36.3,66.8,90.8,86.8,20.5,,,,,No,93.6
US-EDU-13786,Frontier Senior High School,NY,New York,Queens County,City - Large,High School,Private Religious,Not Applicable,250,25,10.1,17.6,29.4,34.0,28.2,4.3,1.3,2.8,12.2,19.8,18463,0.0,2.0,98.0,85.1,76.6,91.5,13.9,1391,30.6,46.3,76.8,No,95.3
US-EDU-13787,River Bend Primary School,FL,Florida,Brevard County,Suburban - Large,Elementary School,Private For-Profit,Not Applicable,575,33,17.6,35.2,48.2,10.5,21.9,14.5,0.1,4.8,10.8,15.2,13623,11.5,52.6,35.9,90.3,88.4,99.4,15.3,,,,,Yes,91.6
US-EDU-13788,Pine Crest Primary School,NY,New York,Onondaga County,Suburban - Large,Elementary School,Public,Not Title I Eligible,423,47,9.0,17.1,43.6,30.9,18.5,1.1,0.9,5.0,11.0,15.9,19534,15.1,39.4,45.5,68.5,79.7,71.8,10.8,,,,,No,93.3
US-EDU-13789,Lakeshore Grade School,TX,Texas,Travis County,Rural - Fringe,Elementary School,Public,Title I Schoolwide,310,18,16.8,57.6,75.3,4.6,12.9,3.3,1.7,2.2,11.3,0.2,18894,14.0,48.8,37.2,44.2,57.5,88.2,25.0,,,,,No,86.5
US-EDU-13790,Centennial Middle School,AL,Alabama,Clay County,City - Large,Middle School,Public,Title I Schoolwide,907,68,13.4,70.6,26.8,46.4,15.8,3.8,2.8,4.4,18.7,12.8,18963,17.4,56.1,26.5,35.2,45.7,73.2,22.5,,,,,No,81.7
US-EDU-13791,Meadowbrook Grade School,SC,South Carolina,Washington County,City - Midsize,Elementary School,Public,Title I Schoolwide,420,23,18.5,77.3,33.1,34.3,6.9,13.0,6.6,6.1,16.2,3.1,12938,20.0,38.5,41.5,31.4,34.6,80.4,30.6,,,,,Yes,84.9
US-EDU-13792,Pine Crest Comprehensive High School,CA,California,San Diego County,City - Midsize,High School,Private Non-Profit,Not Applicable,1923,211,9.1,5.8,28.9,11.6,33.9,20.2,3.1,2.3,15.1,23.8,20573,0.0,2.0,98.0,67.7,70.9,96.2,13.2,1289,25.5,32.1,83.0,Yes,95.1
US-EDU-13793,Sunset Grade School,AL,Alabama,Jackson County,City - Large,Elementary School,Private Religious,Not Applicable,287,27,10.6,11.6,18.0,43.5,25.2,4.9,4.1,4.3,15.6,13.7,7500,0.0,2.0,98.0,71.2,78.6,90.7,20.1,,,,,No,95.9
US-EDU-13794,Washington Middle School,IN,Indiana,Madison County,Rural - Fringe,Middle School,Public,Title I Schoolwide,690,37,18.8,43.5,74.4,12.6,7.3,2.4,0.2,3.1,22.3,0.0,21025,10.7,35.1,54.2,55.5,58.6,78.4,18.8,,,,,No,95.3
US-EDU-13795,Crestview Primary School,IL,Illinois,Winnebago County,City - Large,Elementary School,Public,Title I Schoolwide,538,43,12.6,64.3,44.4,39.8,7.5,1.2,1.8,5.3,13.4,8.7,15175,19.6,37.6,42.8,32.9,63.7,83.2,23.0,,,,,No,85.0
US-EDU-13796,Centennial Middle School,CA,California,Riverside County,Rural - Fringe,Middle School,Public,Title I Schoolwide,431,31,13.9,64.3,82.6,5.6,5.0,0.5,1.3,5.0,15.1,7.7,17523,18.3,51.8,29.9,59.6,73.3,81.7,22.9,,,,,No,90.1
US-EDU-13797,Franklin Elementary Academy,MI,Michigan,Macomb County,Suburban - Midsize,Elementary School,Private Non-Profit,Not Applicable,499,49,10.1,14.3,22.7,30.8,32.1,7.3,2.7,4.4,14.4,18.4,20906,0.0,2.0,98.0,64.4,78.0,96.5,16.4,,,,,No,96.6
US-EDU-13798,Meadowbrook High School,AL,Alabama,Clay County,Town - Fringe,High School,Public,Title I Schoolwide,720,60,12.1,54.9,62.4,23.1,3.2,4.9,2.4,4.0,18.5,3.8,16754,14.3,42.8,42.9,36.7,30.1,86.6,29.6,1066,21.8,14.2,53.0,No,89.1
US-EDU-13799,Hamilton Elementary School,CA,California,Riverside County,Suburban - Large,Elementary School,Public,Not Title I Eligible,514,38,13.6,33.4,41.9,11.5,27.9,13.7,1.1,3.9,20.8,16.8,12516,10.4,59.0,30.6,67.1,69.8,85.4,17.5,,,,,No,90.9
US-EDU-13800,Roosevelt Grade School,FL,Florida,Duval County,City - Midsize,Elementary School,Public,Title I Schoolwide,815,55,14.9,87.0,33.8,25.8,19.3,19.4,0.1,1.6,18.0,17.5,14937,23.4,42.6,34.0,20.0,20.1,79.4,32.2,,,,,No,85.3
US-EDU-13801,Valley View Elementary Academy,AK,Alaska,Central County,Rural - Fringe,Elementary School,Public Charter,Title I Schoolwide,628,38,16.5,49.3,75.3,6.2,11.6,1.4,0.9,4.6,15.5,7.9,13114,10.2,47.8,42.0,60.1,45.9,88.1,26.6,,,,,No,87.7
US-EDU-13802,Lincoln Elementary Academy,NE,Nebraska,Montgomery County,City - Large,Elementary School,Public,Title I Schoolwide,476,38,12.6,64.2,36.1,12.0,31.2,16.3,0.1,4.3,16.0,14.4,15362,16.6,45.6,37.8,37.7,61.6,80.7,27.5,,,,,No,84.4
US-EDU-13803,Lakeshore Primary School,AK,Alaska,Madison County,Town - Distant,Elementary School,Private Non-Profit,Not Applicable,463,38,12.3,13.1,74.4,11.3,10.5,0.4,0.2,3.2,17.2,6.1,18156,0.0,2.0,98.0,85.6,73.0,90.0,17.9,,,,,No,93.6
US-EDU-13804,Cedar Creek Elementary Academy,PA,Pennsylvania,Bucks County,Town - Fringe,Elementary School,Public,Title I Targeted,298,21,14.3,38.3,62.7,18.9,12.7,3.6,0.2,1.9,13.5,8.2,17074,13.1,49.7,37.2,58.2,86.7,81.9,17.7,,,,,No,91.6
US-EDU-13805,Sunset Grade School,OH,Ohio,Mahoning County,City - Midsize,Elementary School,Public,Title I Schoolwide,350,24,14.4,56.1,22.4,29.6,30.5,12.2,0.1,5.2,11.3,17.3,16041,15.8,47.6,36.6,49.5,54.7,77.0,9.3,,,,,No,86.5
US-EDU-13806,Cedar Creek Junior High School,NM,New Mexico,Marion County,Town - Distant,Middle School,Public,Title I Schoolwide,522,58,9.0,40.2,66.9,10.9,11.2,0.6,5.8,4.6,13.1,3.7,11728,11.8,36.8,51.4,57.1,63.6,74.1,17.2,,,,,No,88.1
US-EDU-13807,Highland Park Comprehensive High School,GA,Georgia,Fulton County,Town - Fringe,High School,Public,Title I Schoolwide,946,59,16.1,48.3,74.5,6.0,16.6,0.4,0.1,2.4,13.8,7.4,18881,15.9,68.0,16.1,65.9,64.9,78.0,18.4,1224,26.6,27.9,61.6,No,92.8
US-EDU-13808,Highland Park Primary School,NC,North Carolina,New Hanover County,Suburban - Midsize,Elementary School,Private Non-Profit,Not Applicable,462,29,15.9,16.9,66.0,1.6,17.5,10.6,1.4,2.9,12.2,9.8,8151,0.0,2.0,98.0,42.6,50.2,84.4,15.6,,,,,No,97.3
US-EDU-13809,Frontier Elementary Academy,AL,Alabama,Madison County,Suburban - Midsize,Elementary School,Public Charter,Title I Schoolwide,449,38,11.7,40.7,64.0,8.3,13.4,8.5,0.4,5.4,17.1,5.5,17842,12.9,32.4,54.7,51.3,55.9,91.8,26.2,,,,,No,88.4
US-EDU-13810,Meadowbrook Preparatory School,NJ,New Jersey,Montgomery County,City - Large,K-12 Combined,Public,Title I Targeted,80,5,17.1,30.0,47.1,39.6,5.8,2.8,0.7,4.0,18.2,6.5,13499,13.1,37.6,49.3,62.5,72.9,92.0,13.8,1244,26.8,29.8,66.1,No,94.0
US-EDU-13811,Carver Community College,CA,California,Orange County,City - Midsize,2-Year College,Public,Not Applicable,3469,195,17.8,0.0,47.1,29.3,5.4,13.3,2.8,2.1,19.6,9.4,21222,25.5,33.2,41.3,72.9,69.2,90.5,19.6,,,,,No,97.0
US-EDU-13812,Northwood Grade School,CA,California,Contra Costa County,Suburban - Large,Elementary School,Public,Title I Schoolwide,422,27,15.6,64.2,58.6,23.0,5.8,7.4,1.2,4.0,10.7,10.3,17579,16.7,46.4,36.9,50.2,60.4,80.6,25.7,,,,,No,89.7
US-EDU-13813,Valley View Grade School,TX,Texas,Tarrant County,Suburban - Large,Elementary School,Public,Not Title I Eligible,519,31,17.0,35.1,32.5,8.1,36.6,14.7,4.7,3.4,11.9,14.0,19299,15.4,39.8,44.8,70.1,84.2,87.2,22.1,,,,,No,90.2
US-EDU-13814,Northwood Elementary School,AR,Arkansas,Marion County,City - Midsize,Elementary School,Private Religious,Not Applicable,125,11,11.7,12.9,18.3,48.5,16.0,13.9,0.5,2.8,12.8,6.7,26448,0.0,2.0,98.0,72.5,81.0,91.9,12.4,,,,,No,94.3
US-EDU-13815,Marshall Senior High School,OK,Oklahoma,Marion County,Town - Fringe,High School,Private Religious,Not Applicable,812,54,15.0,12.9,77.7,4.6,5.7,5.3,1.2,5.5,11.1,10.1,23228,0.0,2.0,98.0,80.3,94.2,83.4,11.5,1288,26.4,32.7,86.3,No,96.5
US-EDU-13816,Pine Crest Senior High School,IN,Indiana,Clay County,City - Large,High School,Public,Title I Schoolwide,1176,68,17.2,96.7,24.2,32.1,27.1,10.8,1.2,4.6,13.9,14.3,14111,20.7,50.0,29.3,18.6,21.8,76.2,27.6,965,18.4,4.3,47.3,No,81.3
US-EDU-13817,Lincoln Primary School,LA,Louisiana,Marion County,City - Large,Elementary School,Private Religious,Not Applicable,557,61,9.1,7.8,25.8,24.7,30.5,9.1,3.2,6.7,9.1,17.4,18849,0.0,2.0,98.0,82.7,93.5,94.2,17.3,,,,,No,98.8
US-EDU-13818,Madison Primary School,NC,North Carolina,Wake County,Suburban - Large,Elementary School,Public,Title I Targeted,537,31,17.2,29.1,20.0,32.0,41.2,1.2,0.5,5.1,6.4,15.5,18851,12.8,39.9,47.3,73.2,94.7,83.9,27.8,,,,,No,90.3
US-EDU-13819,Lakeshore Intermediate School,VA,Virginia,Lincoln County,Suburban - Midsize,Middle School,Private Non-Profit,Not Applicable,613,71,8.6,3.7,46.7,22.2,25.8,0.6,1.7,3.0,13.3,13.3,24000,0.0,2.0,98.0,72.4,81.3,92.7,18.4,,,,,Yes,98.2
US-EDU-13820,Willow Creek Elementary Academy,DC,District of Columbia,Marion County,Rural - Fringe,Elementary School,Private Non-Profit,Not Applicable,331,31,10.7,11.7,79.9,7.2,9.3,0.5,1.1,2.0,15.3,6.0,22921,0.0,2.0,98.0,85.5,79.9,84.0,7.6,,,,,No,93.3
US-EDU-13821,Franklin State College,TX,Texas,Tarrant County,Suburban - Large,2-Year College,Public,Not Applicable,3777,182,20.7,0.0,64.0,10.0,3.9,18.2,0.1,3.8,10.3,8.9,29160,14.9,31.5,53.6,81.2,93.9,84.4,17.2,,,,,Yes,96.2
US-EDU-13822,Roosevelt Grade School,WA,Washington,Clay County,Suburban - Large,Elementary School,Public,Not Title I Eligible,461,25,18.6,14.4,32.3,27.4,18.0,15.1,0.7,6.5,9.6,12.3,17060,8.3,23.2,68.5,78.8,66.1,86.9,15.7,,,,,No,99.0
US-EDU-13823,River Bend College Prep,MO,Missouri,Lincoln County,Suburban - Midsize,High School,Public Charter,Title I Schoolwide,1108,66,16.9,48.8,60.5,9.6,16.8,10.9,0.1,2.1,21.1,19.9,15336,10.0,46.9,43.1,57.8,51.4,77.3,23.2,1156,22.3,21.0,63.6,No,87.4
US-EDU-13824,Eisenhower Elementary Academy,PA,Pennsylvania,Chester County,Suburban - Midsize,Elementary School,Public Charter,Title I Schoolwide,629,41,15.4,42.7,51.8,7.4,27.0,12.4,0.4,1.0,17.3,16.5,19456,16.2,46.8,37.0,50.6,53.0,89.0,17.0,,,,,No,92.9
US-EDU-13825,Centennial Preparatory High School,SC,South Carolina,Lincoln County,Suburban - Large,High School,Public Charter,Title I Schoolwide,852,40,21.1,53.5,64.0,3.2,18.3,9.6,2.6,2.3,20.6,10.9,17929,12.7,51.5,35.8,51.7,75.9,82.4,17.4,1183,26.2,26.6,64.6,No,88.0
US-EDU-13826,Highland Park Elementary School,OH,Ohio,Lorain County,Suburban - Midsize,Elementary School,Public,Title I Schoolwide,520,35,14.7,60.6,55.3,21.0,11.1,6.0,2.1,4.5,9.5,10.7,14834,14.4,55.1,30.5,64.2,66.5,85.7,27.6,,,,,Yes,92.2
US-EDU-13827,Lakeshore Community School,WA,Washington,Madison County,City - Large,K-12 Combined,Public,Title I Schoolwide,689,44,15.5,75.0,25.2,25.4,38.0,6.9,1.0,3.5,17.9,15.4,20180,14.7,40.3,45.0,62.0,77.4,90.1,26.5,1270,23.5,26.1,60.2,No,86.3
US-EDU-13828,Lakeshore Elementary School,GA,Georgia,Henry County,Suburban - Large,Elementary School,Public,Not Title I Eligible,357,26,13.5,24.1,39.7,20.6,21.6,11.8,0.1,6.2,11.2,13.2,15014,9.3,69.2,21.5,71.2,81.2,87.7,20.6,,,,,No,95.6
US-EDU-13829,Martin Luther King Jr. Elementary Academy,IA,Iowa,Jackson County,Rural - Fringe,Elementary School,Public,Title I Schoolwide,244,13,18.6,62.3,70.3,7.4,14.7,1.4,2.9,3.3,8.5,0.7,18240,17.3,64.9,17.8,49.7,54.2,84.8,23.7,,,,,No,86.2
US-EDU-13830,Cedar Creek Elementary School,VA,Virginia,Clay County,City - Large,Elementary School,Public,Title I Schoolwide,611,44,13.9,77.7,20.8,40.3,29.9,4.8,1.4,2.8,10.4,16.7,13537,19.4,48.8,31.8,20.1,22.7,70.6,16.8,,,,,No,91.1
US-EDU-13831,Madison Primary School,ND,North Dakota,Jefferson County,Suburban - Midsize,Elementary School,Private Religious,Not Applicable,323,35,9.1,0.0,50.2,1.7,37.9,7.2,0.1,2.9,12.4,19.8,29614,0.0,2.0,98.0,69.9,73.7,78.3,4.0,,,,,No,98.6
US-EDU-13832,Lakeshore Elementary Academy,NC,North Carolina,Forsyth County,Suburban - Large,Elementary School,Public,Title I Schoolwide,201,13,15.1,44.5,71.8,2.7,13.4,5.5,0.9,5.7,16.6,10.1,14399,15.0,45.6,39.4,56.8,58.9,89.0,23.0,,,,,No,89.6
US-EDU-13833,Metropolitan Primary School,FL,Florida,Duval County,Suburban - Midsize,Elementary School,Public,Not Title I Eligible,500,31,15.9,28.6,38.8,32.2,8.5,11.4,2.5,6.6,10.6,13.2,19217,9.7,44.3,46.0,54.9,48.6,83.8,17.2,,,,,No,94.7
US-EDU-13834,Eastside Intermediate School,MA,Massachusetts,Central County,Town - Fringe,Middle School,Public,Title I Schoolwide,339,18,18.8,62.7,75.8,0.9,18.6,0.5,1.4,2.8,10.4,2.5,17340,13.7,44.5,41.8,46.7,50.1,79.2,18.9,,,,,No,88.7
US-EDU-13835,Eisenhower State University,MI,Michigan,Oakland County,Town - Fringe,4-Year University,Public,Not Applicable,21949,984,22.3,0.0,51.5,16.9,21.9,5.3,1.1,3.3,12.4,6.7,24037,9.0,42.8,48.2,86.7,86.0,95.5,17.7,1253,29.5,,,No,97.1
US-EDU-13836,Centennial Elementary Academy,WA,Washington,Central County,City - Large,Elementary School,Public,Title I Schoolwide,327,22,14.9,69.8,7.6,25.3,60.4,1.5,1.2,4.0,14.4,26.9,10533,13.5,36.0,50.5,34.2,43.9,74.0,22.3,,,,,No,88.4
US-EDU-13837,Franklin Senior High School,IL,Illinois,Cook County,City - Midsize,High School,Public,Title I Schoolwide,1090,63,17.4,64.0,26.1,52.5,7.7,7.7,1.8,4.2,10.3,6.0,14284,15.3,35.0,49.7,31.6,15.0,64.4,25.5,1067,21.3,7.2,48.3,No,88.1
US-EDU-13838,Carver Primary School,LA,Louisiana,Lincoln County,Town - Fringe,Elementary School,Private Religious,Not Applicable,504,40,12.6,9.8,66.0,2.6,24.0,0.5,0.1,6.8,11.7,9.4,29480,0.0,2.0,98.0,96.0,98.0,96.9,8.4,,,,,No,99.0
US-EDU-13839,Highland Park State College,NC,North Carolina,Mecklenburg County,City - Large,2-Year College,Public,Not Applicable,4717,302,15.6,0.0,35.4,21.7,31.9,4.3,0.1,6.6,12.7,16.2,22723,8.3,22.1,69.6,57.8,59.8,82.8,23.6,,,,,No,94.2
US-EDU-13840,Roosevelt Institute of Technology,TX,Texas,El Paso County,Suburban - Midsize,4-Year University,Private Non-Profit,Not Applicable,5976,369,16.2,0.0,53.4,19.3,16.5,3.3,1.9,5.6,13.9,9.4,17200,0.0,2.0,98.0,87.5,91.9,94.8,16.9,1267,26.5,,,No,98.6
US-EDU-13841,Crestview Intermediate School,TX,Texas,Collin County,City - Large,Middle School,Public,Title I Schoolwide,492,33,15.1,47.0,6.1,32.8,42.2,10.9,2.2,5.8,13.6,17.9,19425,16.1,38.7,45.2,70.7,66.0,85.5,16.5,,,,,No,93.2
US-EDU-13842,River Bend Grade School,KY,Kentucky,Montgomery County,Suburban - Large,Elementary School,Public,Not Title I Eligible,462,29,16.2,19.4,31.4,26.3,20.1,12.6,2.0,7.6,15.2,8.5,18187,11.2,46.6,42.2,72.0,75.4,89.2,14.0,,,,,No,97.8
US-EDU-13843,Eisenhower Elementary Academy,TX,Texas,Harris County,City - Large,Elementary School,Public,Title I Schoolwide,296,18,16.1,71.1,31.2,25.0,30.8,9.9,0.8,2.3,14.9,4.9,8994,17.4,50.8,31.8,62.6,80.9,84.7,22.7,,,,,No,82.3
US-EDU-13844,Centennial High School,FL,Florida,Palm Beach County,City - Large,High School,Public,Title I Targeted,1128,64,17.6,39.7,31.8,17.4,34.1,4.1,4.3,8.3,13.1,18.8,15594,10.4,63.7,25.9,51.1,46.6,83.9,26.7,1210,25.8,25.9,66.0,Yes,88.3
US-EDU-13845,Hamilton Primary School,PA,Pennsylvania,York County,City - Midsize,Elementary School,Public,Title I Targeted,401,18,21.7,44.1,32.3,33.4,25.9,5.5,1.6,1.3,7.7,15.4,21442,14.8,51.8,33.4,56.1,46.2,84.9,25.2,,,,,No,86.5
US-EDU-13846,Willow Creek Elementary School,VA,Virginia,Washington County,Suburban - Large,Elementary School,Public,Title I Schoolwide,184,12,16.0,66.7,62.7,7.6,18.6,5.4,0.5,5.2,9.7,13.1,15571,16.2,49.4,34.4,35.1,39.4,83.0,31.4,,,,,No,88.8
US-EDU-13847,Valley View Grade School,FL,Florida,Lee County,City - Large,Elementary School,Public,Title I Schoolwide,158,9,17.5,75.9,15.5,17.4,36.2,24.6,0.1,6.2,5.4,20.2,15183,20.3,48.9,30.8,39.6,40.4,77.0,26.7,,,,,No,87.3
US-EDU-13848,Eastside Elementary School,OH,Ohio,Franklin County,Suburban - Large,Elementary School,Public,Not Title I Eligible,434,29,14.8,27.9,43.1,22.0,20.6,9.7,0.9,3.7,19.3,14.1,20190,14.2,57.4,28.4,75.2,91.3,86.0,15.4,,,,,No,91.9
US-EDU-13849,Highland Park Intermediate School,WI,Wisconsin,Franklin County,Suburban - Large,Middle School,Private Non-Profit,Not Applicable,728,48,15.1,21.0,60.7,18.7,11.5,2.1,0.9,6.1,17.9,0.0,20189,0.0,2.0,98.0,91.8,98.0,87.1,4.1,,,,,No,96.5
US-EDU-13850,Willow Creek Elementary Academy,MA,Massachusetts,Madison County,City - Large,Elementary School,Private Non-Profit,Not Applicable,615,51,12.1,15.2,29.1,23.4,27.2,13.3,1.9,5.1,17.7,14.7,22519,0.0,2.0,98.0,85.4,84.1,96.2,4.0,,,,,No,94.2
US-EDU-13851,Marshall Grade School,NJ,New Jersey,Marion County,Suburban - Large,Elementary School,Public,Not Title I Eligible,385,26,14.8,5.0,50.2,15.3,19.4,9.4,1.1,4.6,16.7,7.4,18082,9.8,48.2,42.0,96.0,93.9,99.5,24.3,,,,,No,96.0
US-EDU-13852,Martin Luther King Jr. High School,WA,Washington,Madison County,Rural - Fringe,High School,Private Religious,Not Applicable,1418,158,9.0,14.6,76.6,7.5,2.7,2.3,1.5,9.4,15.7,4.3,26108,0.0,2.0,98.0,73.3,89.8,90.6,12.5,1320,27.9,38.3,74.8,Yes,94.0
US-EDU-13853,Roosevelt Comprehensive High School,KY,Kentucky,Washington County,Suburban - Large,High School,Public,Title I Targeted,1490,131,11.4,25.9,68.9,14.2,6.9,1.1,4.1,4.8,16.5,9.3,16141,12.8,39.9,47.3,41.4,53.5,83.7,31.3,1094,23.6,23.7,58.5,Yes,90.4
US-EDU-13854,Crestview Primary School,PA,Pennsylvania,Berks County,Rural - Fringe,Elementary School,Public,Title I Targeted,294,15,20.1,53.2,71.1,2.0,21.7,2.4,1.8,1.0,8.5,9.0,13219,15.3,39.6,45.1,63.4,50.1,88.1,26.7,,,,,No,90.2
US-EDU-13855,Metropolitan Elementary Academy,NV,Nevada,Washington County,Rural - Remote,Elementary School,Private Non-Profit,Not Applicable,503,46,10.9,8.5,69.4,10.8,14.4,0.4,2.2,2.8,11.0,10.6,25060,0.0,2.0,98.0,78.0,93.5,90.2,23.9,,,,,No,93.8
US-EDU-13856,Eisenhower Technical College,FL,Florida,Orange County,Rural - Remote,2-Year College,Public,Not Applicable,6273,458,13.7,0.0,48.8,4.3,35.0,0.8,2.9,8.2,10.4,15.6,25608,22.4,36.0,41.6,86.3,81.8,86.6,18.8,,,,,No,99.0
US-EDU-13857,Valley View High School,PA,Pennsylvania,Allegheny County,City - Large,High School,Private Religious,Not Applicable,876,82,10.7,20.0,33.3,13.0,39.2,10.3,0.7,3.5,8.0,23.3,15029,0.0,2.0,98.0,55.0,66.9,79.3,30.6,1173,25.2,30.7,61.9,No,99.0
US-EDU-13858,Grand Valley Primary School,WA,Washington,Madison County,City - Large,Elementary School,Public,Title I Schoolwide,308,20,15.2,52.0,19.2,28.1,29.4,16.9,0.9,5.5,18.9,17.8,15937,15.0,47.6,37.4,26.4,15.0,84.5,27.0,,,,,No,82.3
US-EDU-13859,Highland Park Elementary School,FL,Florida,Palm Beach County,Suburban - Large,Elementary School,Public,Title I Schoolwide,682,62,11.0,57.2,61.1,22.7,4.9,7.4,0.1,3.8,10.3,6.1,16881,13.7,45.9,40.4,50.8,74.3,80.7,16.1,,,,,No,91.1
US-EDU-13860,Carver Academy,OH,Ohio,Mahoning County,Suburban - Midsize,High School,Public,Title I Schoolwide,250,14,17.6,47.5,68.7,22.5,4.0,2.3,0.1,2.4,11.7,4.5,14165,14.7,46.2,39.1,80.2,88.4,94.5,28.4,1279,29.0,35.0,65.1,No,92.8
US-EDU-13861,Highland Park Community College,CA,California,Sacramento County,Suburban - Large,2-Year College,Public,Not Applicable,7242,357,20.3,0.0,46.9,12.0,36.4,1.9,1.2,1.6,11.7,10.6,23078,32.8,40.0,27.2,96.0,98.0,93.2,8.1,,,,,No,99.0
US-EDU-13862,Kennedy Comprehensive High School,PA,Pennsylvania,Berks County,City - Midsize,High School,Private Religious,Not Applicable,680,47,14.6,17.2,43.7,9.1,33.8,6.6,2.3,4.5,13.5,13.4,14080,0.0,2.0,98.0,55.4,61.3,77.0,10.4,1278,24.8,37.5,63.6,No,95.9
US-EDU-13863,Hamilton Elementary Academy,TN,Tennessee,Washington County,Suburban - Large,Elementary School,Public,Title I Targeted,518,32,16.1,38.7,53.2,2.2,24.6,10.7,0.1,9.2,15.5,15.3,14583,12.8,42.7,44.5,53.6,57.6,75.2,19.3,,,,,Yes,91.2
US-EDU-13864,Pine Crest Primary School,CA,California,Santa Clara County,Town - Fringe,Elementary School,Public Charter,Title I Schoolwide,520,34,15.3,41.1,86.3,2.0,3.3,0.5,2.4,5.5,13.1,4.5,15840,14.6,54.3,31.1,59.5,62.3,87.1,17.8,,,,,No,91.4
